location_id,name,city,country,latitude,longitude,rating,num_reviews,price_level,category
15616782,Kompot,Moscow,Russia,55.720287,37.63516,5.0,4,$,restaurant
6111995,Kantina City,Moscow,Russia,55.722076,37.638447,4.2,19,$,restaurant
27392096,Grunlers Backstube,Oranienburg,Germany,52.72622,13.247688,,0,,restaurant
10682220,Kanuverleih,Oranienburg,Germany,52.72515,13.25027,1.0,1,,attraction
18222348,Sixt,Oranienburg,Germany,52.740593,13.250383,,0,,
1347365,Restaurant Delphi,Oranienburg,Germany,52.721233,13.252075,3.7,66,$$ - $$$,restaurant
27904621,"Mias Frozen Yoghurt, Bubble Tea & Bowls",Oranienburg,Germany,52.75522,13.246929,,0,,restaurant
19500927,Bahnhofsplatz und Bahnhofsempfangsgebaude,Oranienburg,Germany,52.7546,13.24837,3.3,3,,attraction
26232455,EisMöller,Oranienburg,Germany,52.75464,13.246721,,0,,restaurant
5513748,China-Restaurant Zhang,Oranienburg,Germany,52.736206,13.241931,3.8,8,$,restaurant
19925445,Diner '96,Oranienburg,Germany,52.735638,13.242459,5.0,2,,restaurant
19810088,Cleopatra II,Oranienburg,Germany,52.73842,13.24066,,0,$$,hotel
11670827,Liget Cafe Bar & Bistro,Veresegyhaz,Hungary,47.65945,19.26773,,0,$,restaurant
25208633,Veres Motel,Veresegyhaz,Hungary,47.657494,19.26816,5.0,2,$,hotel
8406858,Nemzeti Botanikus Kert,Vacratot,Hungary,47.70902,19.2358,4.6,48,,attraction
28138035,Hotel Golden Palace,God,Hungary,47.69687,19.147993,,0,$$,hotel
10359687,Rider's Club Hotel,God,Hungary,47.68497,19.16588,5.0,1,,hotel
23278424,Marika Konyhaja Etterem,Veresegyhaz,Hungary,47.65685,19.265633,5.0,8,$,restaurant
26308435,Barka Farm - Dunakeszi,Dunakeszi,Hungary,47.646236,19.166948,4.0,1,,attraction
8795619,Gombai Cukraszda,Veresegyhaz,Hungary,47.656254,19.263586,4.2,56,$$ - $$$,restaurant
17478404,Holdfeny Hall,Veresegyhaz,Hungary,47.655323,19.265274,5.0,1,,restaurant
7193651,Fogado a Foltos Lohoz,Veresegyhaz,Hungary,47.64889,19.27457,2.3,6,,restaurant
32807015,Nesodden Kirke,Nesoddtangen,Norway,59.80516,10.693788,,0,,attraction
28063576,Viva Napoli Nesodden,Nesoddtangen,Norway,59.834442,10.686667,,0,,restaurant
1157948,Hellviktangen Kunstkafe,Nesodden Municipality,Norway,59.85159,10.68666,3.6,34,$$ - $$$,restaurant
21390037,Nesodden Vertshus,Nesoddtangen,Norway,59.85391,10.66313,4.4,7,$,restaurant
12688265,Langoyene,Oslo,Norway,59.87167,10.721566,4.0,1,,attraction
8333939,Beach Volleyball at Langoeyene,Nesodden Municipality,Norway,59.871387,10.720494,4.0,1,,attraction
28064237,Nesodden Frukt & Gronnsaker Ans,Nesoddtangen,Norway,59.860226,10.665715,,0,,restaurant
8705703,O' Sole Mio,Nesoddtangen,Norway,59.86033,10.66569,4.8,24,$,restaurant
17384049,Pizzabakeren,Nesoddtangen,Norway,59.85592,10.66082,3.2,5,,restaurant
28036091,Pio Pio As,Nesodden Municipality,Norway,59.8422,10.6494,4.0,1,,restaurant
27777897,Il Nido,Villemomble,France,48.89525,2.500787,5.0,3,$$ - $$$,restaurant
27279814,L'atelier De Warren,Le Raincy,France,48.894997,2.513388,,0,,restaurant
13550768,Eglise Saint Augustin des Coquetiers,Les Pavillons Sous Bois,France,48.895725,2.500353,3.0,1,,attraction
10686811,Eglise Notre-Dame du Raincy,Le Raincy,France,48.89554,2.51402,4.3,27,,attraction
11749697,La Malotte,Le Raincy,France,48.89619,2.514813,4.3,70,$$ - $$$,restaurant
28324234,Dinane Bien-etre,Le Raincy,France,48.89572,2.514412,,0,,attraction
18998519,Monsieur Burger,Le Raincy,France,48.896435,2.514855,4.1,26,$$ - $$$,restaurant
8728014,Ichiban,Le Raincy,France,48.89653,2.51518,3.5,35,$$ - $$$,restaurant
15748358,Trianon Galerie,Le Raincy,France,48.89604,2.52699,3.0,1,,attraction
13336473,Cote a Cotes,Le Raincy,France,48.89558,2.52288,4.0,3,$$ - $$$,restaurant
21012708,Katholische Kirche Leitzersdorf (St. Jakob),Leitzersdorf,Austria,48.391327,16.220098,,0,,attraction
23025454,Brunnbergwarte,Stockerau,Austria,48.388897,16.213371,,0,,attraction
28063139,Pizzeria Castello,Stockerau,Austria,48.389286,16.209093,,0,,restaurant
3824311,Pension Burgblick,Leobendorf,Austria,48.39315,16.30151,3.5,2,,hotel
2668785,Goldenes Brundl,Stockerau,Austria,48.412746,16.317377,4.2,89,$$$$,restaurant
12383195,Pension Rohrwald,Oberrohrbach,Austria,48.3957,16.29602,2.5,2,,hotel
10521471,Fluxi das Flughafentaxi,Leitzersdorf,Austria,48.40222,16.25583,3.0,47,,attraction
25413139,Eventgasthaus Greil,Leitzersdorf,Austria,48.417564,16.24396,5.0,1,$,hotel
5965975,Ha2weio,Stockerau,Austria,48.39448,16.21923,5.0,2,,restaurant
15529520,Aerial Helicopter,Stockerau,Austria,48.40636,16.19821,5.0,2,,attraction
18843337,Heilingenkreuz,Heiligenkreuz,Austria,48.0559,16.13586,5.0,1,,attraction
12153132,Gasthof Skilitz,Heiligenkreuz,Austria,48.03778,16.17315,4.6,21,$$ - $$$,restaurant
2312903,Heiligenkreuz Abbey,Heiligenkreuz,Austria,48.0559,16.13586,4.6,142,,attraction
4166897,Klostergasthof Heiligenkreuz,Heiligenkreuz,Austria,48.056133,16.130806,3.9,121,$$ - $$$,restaurant
4944298,Pochhacker's Krone,Gaaden,Austria,48.05746,16.211544,4.6,45,$$ - $$$,restaurant
10372286,Gasthaus Zu Den Linden,Gaaden,Austria,48.05787,16.21246,4.1,17,$$ - $$$,restaurant
19816295,Mein Back Eck,Gaaden,Austria,48.057556,16.212069,,0,,restaurant
6596191,Gastehaus Andrea,Hinterbruhl,Austria,48.07323,16.19041,4.5,2,,hotel
3317118,Naturpark Sparbach,Hinterbruhl,Austria,48.076805,16.186966,4.4,34,,attraction
12322998,Meierei Fullenberg,Heiligenkreuz,Austria,48.06658,16.15298,3.8,14,$$ - $$$,restaurant
23784467,Welcome Break South Mimms Services M25,Potters Bar,United Kingdom,51.687252,-0.223357,2.9,24,$,restaurant
14377159,Pizza Express,Potters Bar,United Kingdom,51.687057,-0.221485,3.0,48,$$ - $$$,restaurant
3516153,The Green Dragon,Barnet,United Kingdom,51.674854,-0.216323,4.5,1014,$$ - $$$,restaurant
8073642,The Shire London,Barnet,United Kingdom,51.66302,-0.20932,4.4,29,,attraction
7280519,Harry Ramsden's,South Mimms,United Kingdom,51.687294,-0.221878,3.5,95,$$ - $$$,restaurant
32849308,Taco Bell,South Mimms,United Kingdom,51.687515,-0.221801,,0,,restaurant
262406,Ramada South Mimms M25,Potters Bar,United Kingdom,51.687298,-0.221935,3.9,766,$,hotel
13003789,Burger King,Potters Bar,United Kingdom,51.687527,-0.221743,1.9,17,$,restaurant
26620351,The Good Breakfast,Potters Bar,United Kingdom,51.68758,-0.22168,,0,,restaurant
21830387,Pret a Manger,London,United Kingdom,51.687428,-0.22169,3.0,1,,restaurant
282401,Medl-Braeu,Vienna,Austria,48.195515,16.280315,4.4,71,,attraction
28095603,Cafe Corner,Vienna,Austria,48.196842,16.2671,,0,,restaurant
10769200,Allianz Stadion,Vienna,Austria,48.19725,16.26549,4.6,38,,attraction
9582565,Gasthaus Peschta,Vienna,Austria,48.19797,16.262257,4.3,41,$$ - $$$,restaurant
28095810,Rekordmeister Bar | Wien,Vienna,Austria,48.1976,16.264685,,0,,restaurant
11789075,Pizza Mann,Vienna,Austria,48.19766,16.27882,4.0,3,$$ - $$$,restaurant
13631283,Noomi Cafe Deli,Vienna,Austria,48.19761,16.27921,4.3,16,,restaurant
28095399,The Twins (irish) Pub Wien,Vienna,Austria,48.197582,16.279263,,0,,restaurant
1195993,Landgasthof & Pension Sommer,Purkersdorf,Austria,48.19596,16.16647,2.5,11,,hotel
27701436,Der Salon Hostel,Vienna,Austria,48.19496,16.260197,,0,,hotel
27151669,Stratto - Aire du Chat Blanc,Bievres,France,48.74794,2.197121,1.0,1,,restaurant
23979291,Abbaye Benedictines de Limon,Vauhallan,France,48.726883,2.200078,5.0,1,,attraction
27294749,Living-romm,Palaiseau,France,48.71442,2.201044,5.0,3,,restaurant
18546285,LivingRoomPalaiseau,Palaiseau,France,48.714252,2.201031,4.0,148,$$ - $$$,restaurant
14184398,Ecopark Adventures Monteclin,Bievres,France,48.766518,2.196959,4.5,15,,attraction
10976802,Chateau des Roches,Bievres,France,48.757217,2.200426,4.5,15,,attraction
27843127,Picadeli,Palaiseau,France,48.7138,2.201381,,0,,restaurant
15912708,Aparthotel Adagio access Palaiseau Saclay,Palaiseau,France,48.71446,2.201764,3.8,60,$$,hotel
19702078,Food Asia,Palaiseau,France,48.71421,2.201838,2.9,11,$,restaurant
24982156,L'echappee Mel,Vauhallan,France,48.734478,2.205473,4.5,20,,restaurant
11855982,Restaurant Fohrewaldli,Fahrweid,Switzerland,47.409996,8.416778,4.0,21,$$ - $$$,restaurant
4844713,Zu den Zwei Raben,Unterengstringen,Switzerland,47.408264,8.438666,3.6,82,$$ - $$$,restaurant
28087603,Bistro Testa Rossa In Unterengstringen,Unterengstringen,Switzerland,47.40976,8.44304,,0,,restaurant
8493765,Wust - Backerei Konditorei Confiserie Cafe,Unterengstringen,Switzerland,47.41151,8.44868,3.4,10,$$ - $$$,restaurant
10305590,Restaurant Meierhofli,Unterengstringen,Switzerland,47.41073,8.44796,4.1,8,$$ - $$$,restaurant
28093741,Gallery Garage,Weiningen,Switzerland,47.40753,8.4143,,0,,restaurant
12815858,Victoria,Fahrweid,Switzerland,47.4072,8.41224,4.7,3,,restaurant
2241821,Limmatbruecke,Fahrweid,Switzerland,47.4071,8.41134,4.6,10,,hotel
24075962,Regionale 2025,Dietikon,Switzerland,47.406803,8.406249,,0,,attraction
33017241,Thai Orchid Dietikon,Dietikon,Switzerland,47.406933,8.405665,,0,,attraction
23721291,Jezirko V Prokopskem Udoli,Prague,Czech Republic,50.04178,14.386019,4.0,1,,attraction
28058081,Em3 Coffee,Prague,Czech Republic,50.035385,14.386747,5.0,1,,restaurant
23721401,Skalnickova zahrada Hlubocepy,Prague,Czech Republic,50.0423,14.389345,5.0,1,,attraction
23721881,Spolecnost Pro Ochranu Prokopskeho A Dalejskeho Udoli,Prague,Czech Republic,50.041515,14.387113,4.0,1,,attraction
4767997,Plzensky restaurant Kamera,Prague,Czech Republic,50.035,14.377095,3.7,98,$$ - $$$,restaurant
7123462,Smaragd,Prague,Czech Republic,50.03357,14.38767,4.0,8,$,restaurant
277222,Hotel Smaragd Prague,Prague,Czech Republic,50.03311,14.386312,3.1,32,$,hotel
28095725,Azad Kebab Barrandov,Prague,Czech Republic,50.034557,14.38083,,0,,restaurant
10431784,Enjoy Prague Tours,Prague,Czech Republic,50.033726,14.377177,5.0,72,,attraction
7660278,Aqua Dream,Prague,Czech Republic,50.03612,14.38972,,0,,attraction
27354200,Barkilaka,Rome,Italy,41.90095,12.68619,,0,,restaurant
5814329,Pizza House,Rome,Italy,41.899708,12.678975,3.0,2,,restaurant
26717150,New Destination GYM,Rome,Italy,41.90135,12.658884,,0,,attraction
13143101,Torre di Tor Sapienza,Rome,Italy,41.9008,12.59184,3.0,1,,attraction
20793929,The Legend,Rome,Italy,41.901405,12.658386,,0,$$ - $$$,restaurant
27412132,Restaurant Romanesc Moldova,Rome,Italy,41.9022,12.676706,,0,,restaurant
19816780,Decor Festa Roma,Rome,Italy,41.901974,12.658883,5.0,1,,restaurant
27189826,Pasticceria La Celestiale -Villaggio Prenestino,Rome,Italy,41.902542,12.681463,,0,,restaurant
4293016,Babylandia Park,Rome,Italy,41.90198,12.68986,4.2,5,,attraction
23910755,Italy Private Transfer,Rome,Italy,41.90154,12.68387,,0,,attraction
10816773,Smetanova vyhlidka,Krnany,Czech Republic,49.84798,14.451464,3.9,8,,attraction
10440826,Farma Michael,Prague,Czech Republic,49.81635,14.455092,4.1,12,$$,hotel
23284154,Rodinne ubytovani Slapy,Neveklov,Czech Republic,49.780376,14.449129,,0,,hotel
7813119,U Melisku,Neveklov,Czech Republic,49.77956,14.45288,4.7,3,,restaurant
16877808,Ubytovani v Ouklidu,Nedrahovice,Czech Republic,49.61585,14.43974,,0,,hotel
28657064,Dvur Bude,Osecna,Czech Republic,49.6974,14.435408,,0,$,hotel
28058784,Obcerstveni Zelena Rokle,Petrov,Czech Republic,49.879513,14.429492,,0,,restaurant
7614420,Penzion Janata,Slapy,Czech Republic,49.81157,14.42859,4.0,2,$,hotel
7606424,Penzion FEO,Hradistko,Czech Republic,49.87489,14.42721,4.0,1,,hotel
8458176,Restaurant Modra Lodenice,Slapy,Czech Republic,49.800518,14.42721,2.4,9,$$ - $$$,restaurant
24132012,Hotel Kaliber,Mytishchi,Russia,55.9084,37.7788,,0,,hotel
16216248,Losinaya Bio Station,Moscow,Russia,55.877903,37.784813,4.8,13,,attraction
11726264,Berezki,Moscow,Russia,55.82924,37.81327,3.3,4,$$ - $$$,restaurant
11906729,ProSport at Kurganskaya,Moscow,Russia,55.830013,37.821182,5.0,1,,attraction
6111390,Berezka,Moscow,Russia,55.82939,37.81477,3.6,27,$$ - $$$,restaurant
6113244,Staroye Golyanovo,Moscow,Russia,55.82924,37.81327,4.3,3,,restaurant
17769279,Ladomir on Shchelkovskaya,Moscow,Russia,55.82411,37.80602,1.0,1,,hotel
21187522,Tasos Golyanovo Hotel,Moscow,Russia,55.82853,37.8092,3.0,1,,hotel
3775458,Aldan,Moscow,Russia,55.82546,37.81047,4.0,1,,restaurant
6113836,Shokoladnitsa,Moscow,Russia,55.82512,37.83375,3.8,4,,restaurant
10028110,Made In Italy,Bessaker,Norway,60.29427,10.61148,,0,,restaurant
9812422,Glasskunstner Froydis Samuelsson,Roa,Norway,60.293987,10.611815,5.0,1,,attraction
3468943,Ovre Lyse Farm,Oslo,Norway,60.03616,10.61453,,0,,attraction
28061974,Lupro As,Roa,Norway,60.289597,10.616751,,0,,restaurant
3468710,Elveli Farm,Oslo,Norway,60.0231,10.619246,5.0,2,,attraction
28063148,Finnerud Sportsstue,Oslo,Norway,60.031277,10.639993,,0,,restaurant
235098,Trollvasshytta,Oslo,Norway,59.98241,10.65259,3.5,2,,hotel
656594,Bogstad Gard,Oslo,Norway,59.971615,10.626039,4.4,45,,attraction
3385037,Cafe Grevinnen Bogstad Manor,Oslo,Norway,59.97135,10.626571,4.0,8,,restaurant
3514860,Hadeland Bergverksmuseum,Grua,Norway,60.25252,10.654741,4.8,5,,attraction
1463202,Hotel Makrovilag,Budapest,Hungary,47.44161,18.99735,1.5,2,,hotel
276834,Memento Park,Budapest,Hungary,47.42637,18.998928,3.9,1401,,attraction
2509259,Keramiapark Guesthaus,Budapest,Hungary,47.40931,18.99059,4.8,4,$,hotel
15273123,Paintball Games,Budapest,Hungary,47.412766,18.989334,5.0,8,,attraction
8002453,Ohegy Etterem Pizzeria,Budapest,Hungary,47.406673,18.99146,4.1,35,$$ - $$$,restaurant
28085515,Vegyeskereskedes - Elelmiszerbolt,Budapest,Hungary,47.40495,19.0004,,0,,restaurant
1484127,Beta Hotel Garden,Budapest,Hungary,47.40401,19.00139,,0,,hotel
2008730,Apple Hostel,Budapest,Hungary,47.39397,18.98781,,0,,hotel
7998418,Budapest Travelmate,Budapest,Hungary,47.4032,19.00309,4.1,8,,attraction
19451955,Petho Travel - Airport Transfer,Budapest,Hungary,47.42867,19.00348,,0,,attraction
12398959,Kahyt & Kaffe,Copenhagen,Denmark,55.659264,12.558303,4.8,10,$$ - $$$,restaurant
26791786,Sawiana,Copenhagen,Denmark,55.655617,12.559117,3.8,16,$$ - $$$,restaurant
28197452,Den Lille Restaurant,Copenhagen,Denmark,55.655704,12.559841,5.0,2,$$ - $$$,restaurant
21118082,Restaurant Carl Nielsen,Copenhagen,Denmark,55.65581,12.559847,4.8,109,$$ - $$$,restaurant
28039777,Christian Langes Plads,Copenhagen,Denmark,55.65558,12.560194,5.0,1,,attraction
17659623,Kobenhavns Flugtskytte Klub,Copenhagen,Denmark,55.62971,12.55646,5.0,1,,attraction
2192473,CityCamp,Copenhagen,Denmark,55.654404,12.555227,2.8,44,,hotel
3599537,Dieselhouse,Copenhagen,Denmark,55.65635,12.555128,4.6,39,,attraction
25097134,Bjorn & Delfino,Copenhagen,Denmark,55.65573,12.560207,4.7,28,$$ - $$$,restaurant
28086792,Fotex,Copenhagen,Denmark,55.661476,12.560244,,0,,restaurant
7070996,Johannesbergs Slott,Rimbo,Sweden,59.73612,18.19036,3.4,59,$,hotel
23392160,Bromseby,Vallentuna,Sweden,59.560467,18.235518,,0,,attraction
12705847,Nedergarden Gammalt & Nytt Cafe,Ranas,Sweden,59.735832,18.251041,3.9,11,,restaurant
32826241,Il Pascolo,Akersberga,Sweden,59.49487,18.252892,3.5,5,,restaurant
5967369,Boson,Lidingo,Sweden,59.380775,18.183422,4.3,126,$$,hotel
17822926,Bogesundsgarden,Vaxholm,Sweden,59.4185,18.17213,,0,,hotel
13451737,Ullna Indoor Golf,Akersberga,Sweden,59.49555,18.16287,4.0,3,,attraction
5952888,Ullna Golfrestaurang,Akersberga,Sweden,59.495377,18.152431,4.6,22,$$ - $$$,restaurant
13557990,Askrikevagen Runes,Lidingo,Sweden,59.37557,18.16157,4.3,3,,attraction
28080256,Askrike Pizzeria,Lidingo,Sweden,59.373978,18.162611,,0,,restaurant
7234631,Convento de Capuchinos,Madrid,Spain,40.57277,-3.77755,4.4,5,,attraction
23169233,Manifiesto Los Penascales,Torrelodones,Spain,,,,,,
31720502,La Rollerie Caleido,Madrid,Spain,40.56833,-3.92007,2.5,2,,restaurant
22951015,Burger King,Madrid,Spain,40.56812,-3.91826,,0,,restaurant
2707061,La Bodeguita del Pardo,Las Rozas,Spain,40.56459,-3.898901,4.2,146,$$ - $$$,restaurant
2717871,Casino Gran Madrid Torrelodones,Torrelodones,Spain,40.5657,-3.914369,3.8,190,,attraction
22950061,McDonald's,Torrelodones,Spain,40.56833,-3.920074,,0,,restaurant
15624483,Kobbeman,Torrelodones,Spain,40.56914,-3.9207,2.8,5,,restaurant
12550846,Starbucks Espacio Torrelodones,Torrelodones,Spain,40.568604,-3.920509,3.6,10,$,restaurant
15769603,Nyri Spaces,Torrelodones,Spain,40.5685,-3.92102,,0,,attraction
2699779,Max A Trigoria,Rome,Italy,41.764046,12.469622,3.7,252,$$ - $$$,restaurant
17606255,Villa Paradiso,Rome,Italy,41.7573,12.46878,,0,,hotel
11860835,Pasticceria Rosolino,Rome,Italy,41.76588,12.46918,4.1,46,$$ - $$$,restaurant
2314789,Relais Michelangelo,Rome,Italy,41.79252,12.47067,4.5,54,,hotel
23622047,Crudo Sushi & Fish - Trigoria,Rome,Italy,41.767,12.47054,4.8,4,,restaurant
8789615,Deep Green B&B,Rome,Italy,41.7879,12.46844,,0,,hotel
23792402,Da Norcia Per Voi,Rome,Italy,41.748974,12.466384,,0,,attraction
13272903,Experience Escape Room,Rome,Italy,41.76205,12.46575,4.8,141,,attraction
27840280,Bar Angelini,Rome,Italy,41.74888,12.466327,,0,,restaurant
4549524,Mostra 'Hic Domus Aeneae' al Museo Archeologico Lavinium,Pomezia,Italy,41.67103,12.4656,4.8,5,,attraction
28093731,Rex-royal,Dallikon,Switzerland,47.446743,8.430882,,0,,restaurant
28093366,Restaurant Frohsinn,Danikon,Switzerland,47.445625,8.405437,,0,,restaurant
5140357,Restaurant Golfpark Otelfingen - 19,Otelfingen,Switzerland,47.45487,8.401639,3.2,23,$$ - $$$,restaurant
26681458,alte Post,Huttikon,Switzerland,47.446186,8.387054,5.0,2,$$ - $$$,restaurant
24154987,Chile Con Chile By Cano's,Otelfingen,Switzerland,47.459118,8.403327,,0,,restaurant
28093178,Campus Otelfingen,Otelfingen,Switzerland,47.45886,8.40108,,0,,restaurant
21311808,Restaurant Ahan Thai,Otelfingen,Switzerland,47.45562,8.38924,4.0,9,$,restaurant
23044052,Gasthof Steinhof,Wurenlos,Switzerland,47.44488,8.36073,3.4,9,$$$$,restaurant
23518923,Steinhof Wurenlos,Wurenlos,Switzerland,47.44488,8.36072,5.0,3,,hotel
2205047,Klostergaertnerei,Wettingen,Switzerland,47.45316,8.33492,4.5,10,,attraction
19229149,GoPrague24,Prague,Czech Republic,50.17293,14.42747,,0,,attraction
12793310,Camp Herzog,Prague,Czech Republic,50.117264,14.427165,3.5,4,,hotel
10784705,Camp Fremunt,Prague,Czech Republic,50.11715,14.42747,4.3,8,$$,hotel
2285680,Autocamp Trojska,Prague,Czech Republic,50.116894,14.427778,4.6,45,$$,hotel
25325287,MatEjska Pout,Prague,Czech Republic,50.10873,14.427947,4.0,2,,attraction
20995440,RESET: Zpatky na scenu,Prague,Czech Republic,50.107166,14.42822,5.0,2,,attraction
28095785,Na Sekyrce,Prague,Czech Republic,50.10031,14.427177,,0,,restaurant
12333763,Pekarstvi Jan Masek,Prague,Czech Republic,50.10032,14.42749,4.5,2,,restaurant
7676438,Planetarium Prague,Prague,Czech Republic,50.105324,14.427559,3.9,34,,attraction
1438192,Residence 4,Prague,Czech Republic,50.10223,14.42775,3.0,3,,hotel
21342668,Provestenen Syd,Copenhagen,Denmark,55.6713,12.633193,4.0,1,,attraction
7893111,supsurf,Copenhagen,Denmark,55.66879,12.631349,3.8,5,,attraction
23886658,Pulpo,Copenhagen,Denmark,55.664658,12.6291,4.0,39,$$ - $$$,restaurant
28607220,Flora Apartment Hotel,Copenhagen,Denmark,55.666267,12.627149,,0,$$,hotel
27517242,Fusion Cafe,Copenhagen,Denmark,55.66766,12.626787,,0,,restaurant
26526026,Restaurant Lindgreens,Copenhagen,Denmark,55.667435,12.622008,4.0,3,,restaurant
25293377,Little House Amager,Copenhagen,Denmark,55.66727,12.620807,,0,,attraction
23176476,Lena's Killer Kitchen,Copenhagen,Denmark,55.666775,12.620296,3.0,1,,restaurant
20978053,The Village Restaurant,Copenhagen,Denmark,55.668224,12.621718,4.0,4,$$ - $$$,restaurant
13975855,Stromma Danmark,Copenhagen,Denmark,55.66874,12.62544,2.8,16,,attraction
4562989,La Fattoria degli Animali,Rome,Italy,41.7411,12.31391,3.1,105,,attraction
21368666,Bar al Dollaro,Lido di Ostia,Italy,41.73477,12.31533,4.4,5,,restaurant
2455463,Domus Castelfusano,Rome,Italy,41.74251,12.32654,4.8,4,,hotel
10303256,B&B Villa Giovanni,Rome,Italy,41.73866,12.3393,1.8,12,$,hotel
28354528,Consorzio L'aurora,Rome,Italy,41.73705,12.33545,,0,,attraction
10636261,La Soffitta di Emma B&B,Rome,Italy,41.74202,12.34291,5.0,9,$,hotel
26811799,Ristorante Civico 51,Rome,Italy,41.73666,12.346912,4.5,14,$$ - $$$,restaurant
28354407,Centro Sportivo Ai Pini,Rome,Italy,41.73535,12.346062,,0,,attraction
15565250,A57 Guesthouse,Rome,Italy,41.73412,12.33719,4.5,2,$$,hotel
2431475,La Querida,Rome,Italy,41.73385,12.334928,4.5,1645,$$ - $$$,restaurant
28311832,Svartkulp,Oslo,Norway,59.97667,10.738693,,0,,attraction
3494062,Nordberg Church,Oslo,Norway,59.9632,10.742641,,0,,attraction
21002119,Sogn,Oslo,Norway,59.96165,10.742469,,0,,
28062791,Queen Sushi Tasen,Oslo,Norway,59.95653,10.746207,,0,,restaurant
24157987,Reinheimen Lodge,Nordberg,Norway,59.95908,10.742123,,0,,hotel
18194268,Royal Grill,Oslo,Norway,59.95644,10.74638,2.2,5,,restaurant
12480112,Solobservatoriet,Oslo,Norway,60.21041,10.751001,4.8,5,,attraction
28063760,Oyungsbua,Oslo,Norway,60.040764,10.75399,,0,,restaurant
3483804,Skjerven Farm,Oslo,Norway,59.985546,10.754055,5.0,2,,attraction
4192065,Tasen Cafebar,Oslo,Norway,59.952454,10.751857,3.2,39,$,restaurant
10242643,AIBC Field Freudenau,Vienna,Austria,48.19371,16.44013,4.0,2,,attraction
10238246,Baseball Field AIBC Freudenau,Vienna,Austria,48.19371,16.44013,4.5,2,,restaurant
12484938,Restaurant Ister,Vienna,Austria,48.194775,16.4495,4.3,4,$$ - $$$,restaurant
13812137,River Lodge,Vienna,Austria,48.19492,16.44975,4.7,3,$,hotel
7204158,Vienna Peace Pagoda,Vienna,Austria,48.19354,16.45037,3.9,11,,attraction
28058022,Ristorante Vabene,Vienna,Austria,48.193413,16.451859,,0,,restaurant
245647,Wiener Galopprennverein,Vienna,Austria,48.190113,16.440859,3.5,2,,attraction
245412,Golf Club Wien,Vienna,Austria,48.19092,16.44041,3.4,5,,attraction
1103547,Altes Jagerhaus,Vienna,Austria,48.193134,16.43925,3.7,81,$$ - $$$,restaurant
1127127,Lusthaus im Prater,Vienna,Austria,48.19252,16.43898,3.9,21,$$ - $$$,restaurant
28319381,Create Space London,London,United Kingdom,51.615654,-0.238807,,0,,attraction
23774520,Bootcamp UK Mill Hill,London,United Kingdom,51.615616,-0.239835,,0,,attraction
23430666,Gail's Mill Hill,London,United Kingdom,51.61567,-0.24469,3.2,9,$$ - $$$,restaurant
2239923,The Rising Sun,London,United Kingdom,51.6271,-0.241701,4.4,406,$$ - $$$,restaurant
21362164,Gametime Playtime,London,United Kingdom,51.615948,-0.242826,4.8,8,,attraction
1022490,Pizza Express,London,United Kingdom,51.615845,-0.24471,3.2,68,$$ - $$$,restaurant
11698763,Yogopink,London,United Kingdom,51.615776,-0.244852,3.7,6,,restaurant
12588889,Hudsons Brasserie,London,United Kingdom,51.615993,-0.245017,3.4,71,$$ - $$$,restaurant
12172142,Baw,London,United Kingdom,51.615196,-0.246081,4.0,98,$$ - $$$,restaurant
15048166,Perea Clinic,London,United Kingdom,51.613914,-0.245073,5.0,1,,attraction
18833428,Addfood Restaurang & Catering,Stockholm,Sweden,59.299107,17.992294,5.0,1,,restaurant
28068960,Brodernas,Stockholm,Sweden,59.299038,17.995169,,0,,restaurant
28071700,Pizzeria Italia Telefonplan,Stockholm,Sweden,59.30017,17.99581,,0,,restaurant
911427,Restaurang Landet,Stockholm,Sweden,59.299072,17.996244,3.6,69,$$ - $$$,restaurant
6947360,Xian Koket,Stockholm,Sweden,59.30243,17.992067,4.4,34,$$ - $$$,restaurant
28072529,Thai Wok Orkide,Stockholm,Sweden,59.302273,17.993412,,0,,restaurant
13929760,Golfbaren Aspudden,Stockholm,Sweden,59.30704,17.995329,3.8,5,$$ - $$$,restaurant
13820350,Furellios Ristorante,Stockholm,Sweden,59.302574,17.99476,4.5,21,$$ - $$$,restaurant
13210829,Hagersten,Stockholm,Sweden,59.30396,17.97704,,0,,
28068611,La Favorita,Hagersten,Sweden,59.301723,17.988464,,0,,restaurant
3442898,Traktorstedet Gjorslev Bogeskov,Store Heddinge,Denmark,55.370243,12.410561,4.1,91,$$ - $$$,restaurant
3543413,Stevns Klint Trampesti,Store Heddinge,Denmark,55.37021,12.40598,4.6,42,,attraction
3595552,Bogeskov Lystbaadehavn,Store Heddinge,Denmark,55.35848,12.4176,2.8,8,,attraction
11742675,Havkatten,Hvidovre,Denmark,55.60995,12.44228,3.1,9,$,restaurant
8602192,Albatrossen & Co.,Hvidovre,Denmark,55.609722,12.443253,4.8,12,$$ - $$$,restaurant
3538146,Holtug Kirke,Store Heddinge,Denmark,55.34513,12.405,4.3,3,,attraction
3220015,Danhostel Store Heddinge,Store Heddinge,Denmark,55.31144,12.39333,4.5,11,$$,hotel
28013924,Sigerslevhus Stevns Klint Bed and Breakfast,Store Heddinge,Denmark,55.322044,12.413464,,0,$$,hotel
12850869,Vangeled Gaard B&B,Store Heddinge,Denmark,55.33978,12.4221,4.9,8,$$,hotel
